Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,MAP_PIN,CAMA_PIN_L,CAMA_LOT,MAP_TAXMAP,MAP_DBLCIR,MAP_BLOCK,MAP_LOT,COGO,ZONING,GPIN,MZONE,MLUSE,MCLASS,MIMPRV,MTOTLD,MTOTPR,MSELLP,MTUTIL,MBASA,MTOTA,MASSLU,MCAYR,DATA_YEAR,Area_ACRE,UNIQ_ID,MAP_PIN_12,CAMA_PIN_2,CAMA_LOT_2,MAP_TAXM_2,MAP_DBLC_2,MAP_BLOCK1,MAP_LOT_12,COGO_12,ZONING_12,GPIN_12,MZONE_12,MLUSE_12,MCLASS_12,MIMPRV_12,MTOTLD_12,MTOTPR_12,MSELLP_12,MTUTIL_12,MBASA_12,MTOTA_12,MASSLU_12,MCAYR_12,DATA_YEAR1,Area_ACRE1,UNIQ_ID_12
0,3460,1,15,26-77C,026-77C,77C,26,,,77C,YES,A-10,6742-68-2367,,2,C,124200,60800,185000,189000,8000,1706,1706,82650,2014,2015,2.83179,201503460,26-77C,026-77C,77C,26,,,77C,NO,Agriculture A-10,6742-68-2367,,5,C,124200,340300,464500,0,8000,1706,1706,82650,2012,2014,48.1674,201403451
0,3491,1,16,26-84E,026-84E,84E,26,,,84E,NO,A-10,6743-42-9420,,2,C,83100,48000,131100,95950,8000,1274,1274,0,0,2015,1.0314,201503491,26-84,026-84,84,26,,,84,NO,Agriculture A-10,6743-42-9421,,2,C,89000,48000,137000,12000,8000,984,984,0,2013,2014,2.22016,201403476
0,3888,1,17,27-22F,027-22F,22F,27,,,22F,NO,A-10,6752-82-6684,,2,B,282600,79600,362200,0,8000,2452,3338,54800,0,2015,4.10629,201503888,27-22,027-22,22,27,,,22,NO,Agriculture A-10,6752-82-6684,,5,B,337300,263000,600300,0,16000,2452,3338,122200,0,2014,27.1111,201403871
0,3908,1,18,27-26J,027-26J,26J,27,,,26J,NO,A-10,6762-04-6206,,2,C,158600,62100,220700,85000,8000,1226,2084.2,0,0,2015,1.94524,201503908,27-26J,027-26J,26J,27,,,26J,NO,Agriculture A-10,6762-04-6206,,2,C,158600,77600,236200,85000,8000,1226,2084.2,0,0,2014,3.80546,201403896
0,4005,1,19,27-46G,027-46G,46G,27,,,46G,NO,A-10,6762-22-0889,,2,,0,73000,73000,0,0,0,0,0,0,2015,5.04137,201504005,27-46E,027-46E,46E,27,,,46E,NO,Agriculture A-10,6762-12-7886,,2,C,203800,116000,319800,191700,8000,1716,2334,0,0,2014,10.572,201403990
0,4321,1,20,28-3-3,028-3-3,3,28,3,,3,YES,A-10,6773-40-9884,,2,C,109600,55000,164600,0,8000,1248,1260,0,2013,2015,1.89143,201504321,28-3-3,028-3-3,3,28,3,,3,YES,Agriculture A-10,6773-40-9884,,2,C,109600,55000,164600,0,8000,1248,1260,0,2013,2014,5.01168,201404307
0,5335,1,21,29-10K,029-10K,10K,29,,,10K,YES,A-10,6782-05-2188,,2,C,308300,83200,391500,382000,8000,1712,2661.2,42700,2014,2015,8.55938,201505335,29-10F,029-10F,10F,29,,,10F,NO,Agriculture A-10,6782-04-6787,,6,C,308300,485300,793600,0,8000,1712,2661.2,99100,2010,2014,104.405,201405316
0,5350,1,22,29-15A,029-15A,15A,29,,,15A,NO,A-10,6772-92-5280,,2,,0,100000,100000,100000,0,0,0,0,2014,2015,8.11192,201505350,29-15,029-15,15,29,,,15,NO,Agriculture A-10,6772-92-4832,,5,C,307400,225800,533200,325000,8000,2387,2387,0,0,2014,29.2801,201405333
0,5459,1,23,29-37B,029-37B,37B,29,,,37B,YES,A-10,6782-69-0035,,2,C,126100,60000,186100,225000,8000,600,1786,0,2014,2015,2.01171,201505459,29-37B,029-37B,37B,29,,,37B,YES,Agriculture A-10,6782-69-0035,,2,C,374100,75100,449200,0,8000,600,1786,0,0,2014,4.15601,201405442
0,5723,1,24,29A-2-A-20,029A-2A-20,20,29A,2,A,20,YES,R-U,6782-11-6029,,2,C,59900,48000,107900,0,8000,802,802,0,2010,2015,0.512525,201505723,29A-2-A-20,029A-2A-20,20,29A,2,A,20,YES,R-U,6782-11-5057,,2,C,59900,48000,107900,0,8000,802,802,0,2010,2014,1.11752,201405705
0,6279,1,25,30-26,030-26,26,30,,,26,NO,RR-5,6793-71-7423,,5,,0,46600,46600,0,0,0,0,10925,0,2015,25.0698,201506279,30-26,030-26,26,30,,,26,NO,Rural Residential 5,6793-71-7423,,5,,0,46600,46600,0,0,0,0,10925,0,2014,80.3326,201406261
0,6285,1,26,30-27A,030-27A,27A,30,,,27A,YES,RR-5,6793-93-3392,,2,B,448000,111000,559000,0,8000,1920,2600,0,2005,2015,7.10575,201506285,30-27,030-27,27,30,,,27,NO,Rural Residential 5,6793-91-5479,,6,,0,993800,993800,0,0,0,0,0,0,2014,167.83,201406266
0,6331,1,27,30-4-3,030-4-3,3,30,4,,3,YES,A-10,6782-82-4797,,2,,0,42500,42500,0,0,0,0,0,2005,2015,1.42148,201506331,30-4-4,030-4-4,4,30,4,,4,NO,Agriculture A-10,6782-82-6877,,2,,0,43000,43000,0,0,0,0,0,2005,2014,3.57267,201406314
0,6333,1,28,30-4-5,030-4-5,5,30,4,,5,YES,A-10,6782-83-8102,,2,,0,43400,43400,0,0,0,0,0,2005,2015,1.57142,201506333,30-4-4,030-4-4,4,30,4,,4,NO,Agriculture A-10,6782-82-6877,,2,,0,43000,43000,0,0,0,0,0,2005,2014,3.57267,201406314
0,6801,1,29,32-1-3,032-1-3,3,32,1,,3,YES,R-R,7722-37-2173,,2,,0,97800,97800,0,0,0,0,10900,0,2015,5.20246,201506801,32-44,032-44,44,32,,,44,NO,R-R,7722-58-1920,,6,,0,836500,836500,0,0,0,0,89050,0,2014,224.628,201406914
0,6804,1,30,32-11,032-11,11,32,,,11,YES,A-10,7712-28-9632,,5,A,822600,201400,1024000,0,8000,5318,6614.4,0,2015,2015,21.5524,201506804,31-36,031-36,36,31,,,36,YES,Agriculture A-10,7712-15-1412,,6,,0,772000,772000,600000,0,0,0,0,2013,2014,192.5,201406642
0,7347,1,31,34-1-16A,034-1-16A,16A,34,1,,16A,YES,A-10,5791-57-9832,,2,C,55000,42700,97700,0,8000,1012,1012,0,0,2015,2.41728,201507347,34-9,034-9,9,34,,,9,NO,Agriculture A-10,5791-68-9762,,5,C,217300,180700,398000,349000,8000,1792,2969.6,80100,2012,2014,63.6483,201407375
0,7357,1,32,34-13,034-13,13,34,,,13,NO,RR-5,5791-98-7137,,6,,0,1361100,1361100,542707,0,0,0,0,2006,2015,192.22,201507357,34-13,034-13,13,34,,,13,NO,Rural Residential 5,5791-98-7137,,6,,0,1361100,1361100,542707,0,0,0,0,2006,2014,360.437,201407337
0,7437,1,33,34A-3-1,034A-3-1,1,34A,3,,1,YES,RR-5,6701-09-2257,,2,,0,62400,62400,542707,0,0,0,0,0,2015,9.36487,201507437,34-13,034-13,13,34,,,13,NO,Rural Residential 5,5791-98-7137,,6,,0,1361100,1361100,542707,0,0,0,0,2006,2014,360.437,201407337
0,7438,1,34,34A-3-10,034A-3-10,10,34A,3,,10,YES,RR-5,6701-19-3344,,2,,0,71700,71700,542707,0,0,0,0,0,2015,13.4058,201507438,34-13,034-13,13,34,,,13,NO,Rural Residential 5,5791-98-7137,,6,,0,1361100,1361100,542707,0,0,0,0,2006,2014,360.437,201407337
0,7439,1,35,34A-3-2,034A-3-2,2,34A,3,,2,YES,RR-5,6701-08-2869,,2,,0,58200,58200,542707,0,0,0,0,0,2015,8.28859,201507439,34-13,034-13,13,34,,,13,NO,Rural Residential 5,5791-98-7137,,6,,0,1361100,1361100,542707,0,0,0,0,2006,2014,360.437,201407337
0,7440,1,36,34A-3-3,034A-3-3,3,34A,3,,3,YES,RR-5,6701-08-6742,,2,,0,55200,55200,542707,0,0,0,0,0,2015,3.03287,201507440,34-13,034-13,13,34,,,13,NO,Rural Residential 5,5791-98-7137,,6,,0,1361100,1361100,542707,0,0,0,0,2006,2014,360.437,201407337
0,7441,1,37,34A-3-4,034A-3-4,4,34A,3,,4,YES,RR-5,6701-08-3550,,2,,0,62800,62800,542707,0,0,0,0,0,2015,4.04473,201507441,34-13,034-13,13,34,,,13,NO,Rural Residential 5,5791-98-7137,,6,,0,1361100,1361100,542707,0,0,0,0,2006,2014,360.437,201407337
0,7442,1,38,34A-3-5,034A-3-5,5,34A,3,,5,YES,RR-5,6701-08-1240,,2,,0,59400,59400,542707,0,0,0,0,0,2015,5.3205,201507442,34-13,034-13,13,34,,,13,NO,Rural Residential 5,5791-98-7137,,6,,0,1361100,1361100,542707,0,0,0,0,2006,2014,360.437,201407337
0,7443,1,39,34A-3-6,034A-3-6,6,34A,3,,6,YES,RR-5,6701-07-3960,,2,,0,62400,62400,229950,0,0,0,0,2015,2015,5.96993,201507443,34-13,034-13,13,34,,,13,NO,Rural Residential 5,5791-98-7137,,6,,0,1361100,1361100,542707,0,0,0,0,2006,2014,360.437,201407337
0,7444,1,40,34A-3-7,034A-3-7,7,34A,3,,7,YES,RR-5,6701-08-7106,,2,,0,53600,53600,60000,0,0,0,0,2014,2015,2.80842,201507444,34-13,034-13,13,34,,,13,NO,Rural Residential 5,5791-98-7137,,6,,0,1361100,1361100,542707,0,0,0,0,2006,2014,360.437,201407337
0,7445,1,41,34A-3-8,034A-3-8,8,34A,3,,8,YES,RR-5,6701-08-9421,,2,,20000,54500,74500,125000,0,0,0,0,2013,2015,2.93195,201507445,34-13,034-13,13,34,,,13,NO,Rural Residential 5,5791-98-7137,,6,,0,1361100,1361100,542707,0,0,0,0,2006,2014,360.437,201407337
0,7446,1,42,34A-3-9,034A-3-9,9,34A,3,,9,YES,RR-5,6701-08-9987,,2,B,190400,67000,257400,125000,8000,1006,2424,0,2013,2015,5.69254,201507446,34-13,034-13,13,34,,,13,NO,Rural Residential 5,5791-98-7137,,6,,0,1361100,1361100,542707,0,0,0,0,2006,2014,360.437,201407337
0,7457,1,43,35-11E,035-11E,11E,35,,,11E,YES,A-10,6701-52-4106,,2,C,138100,138600,276700,240000,8000,1144,1924,0,2013,2015,18.5859,201507457,35-11,035-11,11,35,,,11,YES,Agriculture A-10,6701-51-4869,,5,,0,198100,198100,0,0,0,0,29125,2011,2014,96.1024,201407422
0,7468,1,44,35-17D,035-17D,17D,35,,,17D,YES,A-10,6701-61-3278,,2,,0,57000,57000,0,0,0,0,0,2014,2015,5.00151,201507468,35-17,035-17,17,35,,,17,NO,Agriculture A-10,6700-69-0915,,5,,5000,245800,250800,0,0,0,0,20100,2010,2014,38.9122,201407433
0,7953,1,45,36-21,036-21,21,36,,,21,YES,A-10,6710-66-8431,,2,,0,83700,83700,0,0,0,0,0,2014,2015,9.54041,201507953,47-64,047-64,64,47,,,64,NO,Agriculture A-10,6710-56-8284,,5,D,14700,147500,162200,0,8000,1092,2064,0,0,2014,41.9329,201412290
0,8260,1,46,37-24A,037-24A,24A,37,,,24A,NO,A-10,6731-94-1790,,2,C,95700,50000,145700,89000,8000,1510.5,1510.5,0,2015,2015,1.98128,201508260,37-24B,037-24B,24B,37,,,24B,NO,Agriculture A-10,6731-94-0823,,2,C,104700,50000,154700,118000,8000,1336,1336,0,0,2014,4.07121,201408229
0,8346,1,47,37A-2-1,037A-2-1,1,37A,2,,1,NO,RR-5,6731-95-0135,,2,B,294800,56700,351500,372000,8000,2462,3903.3,0,2004,2015,2.40773,201508346,37A-2-1,037A-2-1,1,37A,2,,1,YES,Rural Residential 5,6731-95-1076,,2,B,294800,56700,351500,372000,8000,2462,3903.3,0,2004,2014,4.20909,201408314
0,8409,1,48,38-10A,038-10A,10A,38,,,10A,YES,A-10,6741-03-8213,,2,C,143200,40300,183500,92000,8000,1104,2028,0,2013,2015,1.32209,201508409,38-12,038-12,12,38,,,12,NO,Agriculture A-10,6741-13-1018,,2,,0,83900,83900,26800,0,0,0,11900,0,2014,24.8398,201408379
0,8515,1,49,38-36D,038-36D,36D,38,,,36D,NO,A-10,6742-31-3043,,2,C,139200,49200,188400,0,8000,1094,2134,0,0,2015,3.30935,201508515,38-36D,038-36D,36D,38,,,36D,NO,Agriculture A-10,6742-30-5444,,2,C,139200,49200,188400,0,8000,1094,2134,0,0,2014,20.4726,201408483
0,8847,1,50,38B-3-7,038B-3-7,7,38B,3,,7,YES,R-2,6751-30-2056,,2,C,172000,94700,266700,299950,8000,1188,2400,0,0,2015,2.55577,201508847,38B-3-7,038B-3-8,8,38B,3,,7,YES,R-2,6750-39-2845,,2,C,186500,100500,287000,225000,8000,2156,2156,0,2002,2014,5.8827,201408816
0,9123,1,51,38E-2-19,038E-2-19,19,38E,2,,19,YES,R-U,6751-09-4247,,2,B,218100,78000,296100,389000,8000,2067,2687.1,0,2013,2015,0.246687,201509123,38-50B,038-50A,50A,38,,,50B,NO,R-U,6751-19-4269,,2,,0,72000,72000,0,0,0,0,0,2005,2014,62.9385,201408517
0,9125,1,52,38E-2-20,038E-2-20,20,38E,2,,20,YES,R-U,6751-09-5316,,2,B,179600,78000,257600,310000,8000,1750,1750,0,2013,2015,0.249072,201509125,38-50B,038-50A,50A,38,,,50B,NO,R-U,6751-19-4269,,2,,0,72000,72000,0,0,0,0,0,2005,2014,62.9385,201408517
0,9128,1,53,38E-2-23,038E-2-23,23,38E,2,,23,YES,R-U,6751-09-6554,,2,B,232900,78000,310900,404000,8000,2062,2878.8,0,2013,2015,0.254264,201509128,38-50B,038-50A,50A,38,,,50B,NO,R-U,6751-19-4269,,2,,0,72000,72000,0,0,0,0,0,2005,2014,62.9385,201408517
0,9136,1,54,38E-3-1,038E-3-1,1,38E,3,,1,YES,R-U,6751-09-6849,,2,,0,70000,70000,750000,0,0,0,0,0,2015,0.13889,201509136,38-50B,038-50A,50A,38,,,50B,NO,R-U,6751-19-4269,,2,,0,72000,72000,0,0,0,0,0,2005,2014,62.9385,201408517
0,9137,1,55,38E-3-10,038E-3-10,10,38E,3,,10,YES,R-U,6751-09-3924,,2,,0,70000,70000,750000,0,0,0,0,0,2015,0.131253,201509137,38-50B,038-50A,50A,38,,,50B,NO,R-U,6751-19-4269,,2,,0,72000,72000,0,0,0,0,0,2005,2014,62.9385,201408517
0,9138,1,56,38E-3-11,038E-3-11,11,38E,3,,11,YES,R-U,6751-09-2929,,2,,0,70000,70000,750000,0,0,0,0,0,2015,0.173595,201509138,38-50B,038-50A,50A,38,,,50B,NO,R-U,6751-19-4269,,2,,0,72000,72000,0,0,0,0,0,2005,2014,62.9385,201408517
0,9139,1,57,38E-3-12,038E-3-12,12,38E,3,,12,YES,R-U,6752-00-1063,,2,,0,70000,70000,750000,0,0,0,0,0,2015,0.194777,201509139,38-50B,038-50A,50A,38,,,50B,NO,R-U,6751-19-4269,,2,,0,72000,72000,0,0,0,0,0,2005,2014,62.9385,201408517
0,9140,1,58,38E-3-13,038E-3-13,13,38E,3,,13,YES,R-U,6752-00-0027,,2,,0,70000,70000,404500,0,0,0,0,2015,2015,0.229361,201509140,38-50B,038-50A,50A,38,,,50B,NO,R-U,6751-19-4269,,2,,0,72000,72000,0,0,0,0,0,2005,2014,62.9385,201408517
0,9141,1,59,38E-3-14,038E-3-14,14,38E,3,,14,YES,R-U,6742-90-9035,,2,,0,70000,70000,750000,0,0,0,0,0,2015,0.227981,201509141,38-50B,038-50A,50A,38,,,50B,NO,R-U,6751-19-4269,,2,,0,72000,72000,0,0,0,0,0,2005,2014,62.9385,201408517
0,9142,1,60,38E-3-15,038E-3-15,15,38E,3,,15,YES,R-U,6741-99-8969,,2,,0,70000,70000,750000,0,0,0,0,0,2015,0.226391,201509142,38-50B,038-50A,50A,38,,,50B,NO,R-U,6751-19-4269,,2,,0,72000,72000,0,0,0,0,0,2005,2014,62.9385,201408517
0,9143,1,61,38E-3-16,038E-3-16,16,38E,3,,16,YES,R-U,6741-99-8910,,2,,0,70000,70000,750000,0,0,0,0,0,2015,0.224829,201509143,38-50B,038-50A,50A,38,,,50B,NO,R-U,6751-19-4269,,2,,0,72000,72000,0,0,0,0,0,2005,2014,62.9385,201408517
0,9144,1,62,38E-3-17,038E-3-17,17,38E,3,,17,YES,R-U,6741-99-8801,,2,,0,70000,70000,750000,0,0,0,0,0,2015,0.22353,201509144,38-50B,038-50A,50A,38,,,50B,NO,R-U,6751-19-4269,,2,,0,72000,72000,0,0,0,0,0,2005,2014,62.9385,201408517
0,9145,1,63,38E-3-18,038E-3-18,18,38E,3,,18,YES,R-U,6741-99-8713,,2,,0,70000,70000,750000,0,0,0,0,0,2015,0.209692,201509145,38-50B,038-50A,50A,38,,,50B,NO,R-U,6751-19-4269,,2,,0,72000,72000,0,0,0,0,0,2005,2014,62.9385,201408517
0,9146,1,64,38E-3-19,038E-3-19,19,38E,3,,19,YES,R-U,6741-99-8685,,2,,0,70000,70000,750000,0,0,0,0,0,2015,0.180766,201509146,38-50B,038-50A,50A,38,,,50B,NO,R-U,6751-19-4269,,2,,0,72000,72000,0,0,0,0,0,2005,2014,62.9385,201408517
